SourceID,uri,SourceAgency,SourceDataset,SourceFeatureURL,FeatureType,Latitude,Longitude,ReachCode,Measure,GNIS_NAME,ReachSMDate,AddressDate,Catchment,HU,OnNetwork,HydroAddressID,GNIS_NAME,GNIS_ID,SnapTolerance,SnapDistance,InSnapTolerance,QCTolerance,InQCTolerance,QCApproved,NHDPv2ReachCode,NHDPv2Measure,ObjectId,x,y
WI00669,https://geoconnex.us/iow/demo/WI00669,,,,,46.02736,-91.28997,7050001000809,97.39299,,3/3/12 0:00,3/1/22 1:29,0,,1,8d48d04b-87c6-498c-9879-ac3998e73f24,,,250,0.00371964,1,250,1,1,7.05E+12,0,1688,-91.28997252,46.02735668
WI00676,https://geoconnex.us/iow/demo/WI00676,,,,,45.79595,-90.98878,7050001001141,99.51369,Brunet River,3/3/12 0:00,3/1/22 1:29,0,,1,c74125cf-9c93-4dcb-bef7-3814675a771b,Brunet River,,250,6.67033,1,250,1,1,7.05E+12,0,1689,-90.98883786,45.79593914
WI00195,https://geoconnex.us/iow/demo/WI00195,,,,,46.03304,-91.07611,7050001002530,98.86508,West Fork Chippewa River,3/3/12 0:00,3/1/22 1:29,0,,1,7ab4c73b-01b1-4e0d-9a96-113c6a221fb9,West Fork Chippewa River,,250,8.92375,1,250,1,1,7.05E+12,0,1690,-91.0760968,46.03309489
WI00785,https://geoconnex.us/iow/demo/WI00785,,,,,45.9134,-90.4473,7050002002842,85.22723,Flambeau River,3/3/12 0:00,3/1/22 1:29,0,,1,398b8b5d-0eb4-4a6f-b229-30cd8249c803,Flambeau River,,250,10.6216,1,250,1,1,7.05E+12,0,1691,-90.44739117,45.91341958
WI00618,https://geoconnex.us/iow/demo/WI00618,,,,,46.15048,-90.16118,7050002002055,37.34669,Turtle River,3/3/12 0:00,3/1/22 1:29,0,,1,2d909e14-7c8d-468f-a481-6d4db8fe567d,Turtle River,,250,0.192075,1,250,1,1,7.05E+12,0,1692,-90.16117908,46.15048101
WI00794,https://geoconnex.us/iow/demo/WI00794,,,,,45.4917,-91.047,7050002004742,0.9741337,Flambeau River,3/3/12 0:00,3/1/22 1:29,0,,1,a5ba0816-513c-413e-9a56-c70d172cefd0,Flambeau River,,250,6.07066,1,250,1,1,7.05E+12,0,1693,-91.04698544,45.49173684
WI00983,https://geoconnex.us/iow/demo/WI00983,,,,,44.7291,-91.69128,7050005000047,54.49834,Rock Creek,3/3/12 0:00,3/1/22 1:29,0,,1,d6b43596-a0b8-497b-a03f-4a40014a3ad3,Rock Creek,,250,0.000304619,1,250,1,1,7.05001E+12,1.61916,1694,-91.691281,44.7290973
WI00780,https://geoconnex.us/iow/demo/WI00780,,,,,44.85593,-92.23968,7050005007202,0,EAU GALLE,,,,,0,,EAU GALLE,,0,0,0,0,0,0,7.05001E+12,0,1695,-92.23968034,44.85593096
WI00730,https://geoconnex.us/iow/demo/WI00730,,,,,44.9379,-91.3403,7050005007302,4.286517,Chippewa River,3/3/12 0:00,3/1/22 1:29,0,,1,4cc12bcd-f60c-4a16-8109-f0cde5e907d3,Chippewa River,,250,15.3672,1,250,1,1,7.05001E+12,0,1696,-91.34022387,44.93798152
WI00010,https://geoconnex.us/iow/demo/WI00010,,,,,44.7567,-91.14164,7050006000066,73.88097,Eau Claire River,3/18/12 0:00,3/1/22 1:29,0,,1,531deb44-2892-4892-928a-94e110373538,Eau Claire River,,250,2.68988,1,250,1,1,7.05001E+12,0,1697,-91.1416619,44.75670725
WI00099,https://geoconnex.us/iow/demo/WI00099,,,,,45.60988,-91.77391,7050007004643,0,Bear Creek,3/18/12 0:00,3/1/22 1:29,0,,1,256be372-4f17-4f55-86b8-616c2df24cfa,Bear Creek,,250,0.00382245,1,250,1,1,7.05001E+12,0,1698,-91.77390718,45.60987702
WI00737,https://geoconnex.us/iow/demo/WI00737,,,,,44.884,-91.9295,7050007000238,98.46648,Red Cedar River,3/18/12 0:00,3/1/22 1:29,0,,1,4d31d9f5-21fb-423c-baf6-23c45888af7b,Red Cedar River,,250,25.3239,1,250,1,1,7.05001E+12,0,1699,-91.92942015,44.88384907
IA02908,https://geoconnex.us/iow/demo/IA02908,,,,,43.1778,-91.4764,7060001000391,43.81017,Norfolk Creek,3/18/12 0:00,3/1/22 1:29,0,,1,d803b708-67e1-4f8c-bb8e-87e8f7bfdb1c,Norfolk Creek,,250,145.082,1,250,1,1,7.06E+12,0,1700,-91.47509925,43.17785935
WI00733,https://geoconnex.us/iow/demo/WI00733,,,,,43.21223,-91.10014,7060001001997,0,MISSISSIPPI RIVER,,,,,0,,MISSISSIPPI RIVER,,0,0,0,0,0,0,7.06E+12,0,1701,-91.10014622,43.21222956
WI12767,https://geoconnex.us/iow/demo/WI12767,,,,,43.58475,-91.00635,7060001002013,83.2792,Springville Branch Bad Axe River,3/18/12 0:00,3/1/22 1:29,0,,1,4a3e34e1-8eee-4360-a0cc-65a77b78d0dc,Springville Branch Bad Axe River,,250,0.141835,1,250,1,1,7.06E+12,0,1702,-91.00634845,43.58474868
IA00003,https://geoconnex.us/iow/demo/IA00003,,,,,42.54014,-90.64463,7060005002623,99.58754,Mississippi River,3/18/12 0:00,3/1/22 1:29,0,,1,6ec9b3c8-a37d-4cdb-abb8-b9243b63fb1e,Mississippi River,,250,186.456,1,250,1,1,7.06E+12,0,1703,-90.64306047,42.54056321
IA04014,https://geoconnex.us/iow/demo/IA04014,,,,,42.7858,-91.09343,7060003003098,19.49646,Mississippi River,3/18/12 0:00,3/1/22 1:29,0,,1,ddb8993e-1eda-40c9-9c4c-9b5f0e5fca19,Mississippi River,,250,127.032,1,250,1,1,7.06E+12,0,1704,-91.09228858,42.78581639
IA01933,https://geoconnex.us/iow/demo/IA01933,,,,,43.1563,-91.9285,7060004000133,70.25285,Turkey River,3/18/12 0:00,3/1/22 1:29,0,,1,9fe72c21-dc30-47e4-8dc1-027d45954892,Turkey River,,250,1.4506,1,250,1,1,7.06E+12,0,1705,-91.92849365,43.1562917
IA01274,https://geoconnex.us/iow/demo/IA01274,,,,,42.9979,-91.6583,7060004001935,79.27689,Turkey River,3/18/12 0:00,3/1/22 1:29,0,,1,584c6c1a-9fa4-4cbb-bd14-48f9081bf5ed,Turkey River,,250,5.71333,1,250,1,1,7.06E+12,0,1706,-91.65834086,42.99787728
IA00004,https://geoconnex.us/iow/demo/IA00004,,,,,42.26123,-90.42116,7060005002136,31.99375,Mississippi River,3/18/12 0:00,3/1/22 1:29,0,,1,dd7bdbe0-b7f5-4e98-b489-8dbbffc95c75,Mississippi River,,250,32.2881,1,250,1,1,7.06001E+12,37.78201,1707,-90.4208777,42.26128387
IA01313,https://geoconnex.us/iow/demo/IA01313,,,,,42.2446,-91.172,7060006000318,23.39482,Maquoketa River,3/18/12 0:00,3/1/22 1:29,0,,1,9e52d3f7-0d67-490b-a0f1-c65b10a38fd4,Maquoketa River,,250,11.1074,1,250,1,1,7.06001E+12,24.8576,1708,-91.17205881,42.24465967
WI00771,https://geoconnex.us/iow/demo/WI00771,,,,,45.6417,-89.42,7070001000157,76.50768,Wisconsin River,,,,,0,,Wisconsin River,,0,0,0,0,0,0,7.07E+12,76.50768,1709,-89.42,45.6417
WI10368,https://geoconnex.us/iow/demo/WI10368,,,,,45.88727,-89.64941,7070001000519,99.97293,,3/3/12 0:00,3/1/22 1:29,0,,1,bcd548e1-cdda-4fa6-88a1-fac3006e04ce,,,250,0.217302,1,250,1,1,7.07E+12,0,1710,-89.64941691,45.88726643
WI00764,https://geoconnex.us/iow/demo/WI00764,,,,,45.8943,-89.1417,7070001008396,11.85922,,3/3/12 0:00,3/1/22 1:29,0,,1,56386e4c-2f75-435d-b5a2-f57461afeb16,,,250,16.0755,1,250,1,1,7.07E+12,0,1711,-89.14158025,45.89435617
WI00165,https://geoconnex.us/iow/demo/WI00165,,,,,45.58484,-89.81032,7070001000461,99.13778,Little Rice River,3/3/12 0:00,3/1/22 1:29,0,,1,92ada22d-71d6-4dbf-b555-20aa4132bdbe,Little Rice River,,250,0.583333,1,250,1,1,7.07E+12,0,1712,-89.81031631,45.58484261
WI00745,https://geoconnex.us/iow/demo/WI00745,,,,,45.4917,-89.75,7070001008500,98.72153,Jersey City Flowage,3/3/12 0:00,3/1/22 1:29,0,,1,bdeab1bb-d69d-4ab2-aa2c-582010ea9365,Jersey City Flowage,,250,49.8425,1,250,1,1,7.07E+12,0,1713,-89.75042896,45.49161003
WI00751,https://geoconnex.us/iow/demo/WI00751,,,,,44.8916,-89.6256,7070002000074,89.44873,Wisconsin River,3/3/12 0:00,3/1/22 1:29,0,,1,e82dc10e-4d71-4075-86fd-03441b946505,Wisconsin River,,250,144.359,1,250,1,1,7.07E+12,46.7252,1714,-89.62666921,44.89211985
WI00691,https://geoconnex.us/iow/demo/WI00691,,,,,45.25686,-89.24864,7070002000145,95.10513,West Branch Eau Claire River,3/3/12 0:00,3/1/22 1:29,0,,1,ad2a5774-b29a-4a58-a0c9-e48ef68e4c8a,West Branch Eau Claire River,,250,1.526,1,250,1,1,7.07E+12,0,1715,-89.24865282,45.25685089
WI00048,https://geoconnex.us/iow/demo/WI00048,,,,,44.91689,-89.61049,7070002005672,58.1414,Eau Claire River,3/3/12 0:00,3/1/22 1:29,0,,1,95dffc51-8392-4782-94b8-0fdff2a1d0b5,Eau Claire River,,250,0.0121321,1,250,1,1,7.07E+12,0,1716,-89.61048692,44.91688525
WI00019,https://geoconnex.us/iow/demo/WI00019,,,,,45.25603,-89.56276,7070002000237,99.99655,Prairie River,3/3/12 0:00,3/1/22 1:29,0,,1,0ac92a63-2e8e-419e-9a6f-e45cd762d532,Prairie River,,250,0.856794,1,250,1,1,7.07E+12,0,1717,-89.56276116,45.25603536
WI00750,https://geoconnex.us/iow/demo/WI00750,,,,,44.7907,-89.6953,7070002003197,0,Wisconsin River,,,,,0,,Wisconsin River,,0,0,0,0,0,0,7.07E+12,0,1718,-89.6953,44.7907
WI01224,https://geoconnex.us/iow/demo/WI01224,,,,,43.6116,-89.77722,7070003000012,0,UNNAMED TRIB TO WISCONSIN R,,,,,0,,UNNAMED TRIB TO WISCONSIN R,,0,0,0,0,0,0,7.07E+12,0,1719,-89.77722,43.6116
WI00817,https://geoconnex.us/iow/demo/WI00817,,,,,44.3968,-89.8223,7070003000113,85.35993,Wisconsin River,,,,,0,,Wisconsin River,,0,0,0,0,0,0,7.07E+12,85.35993,1720,-89.8223,44.3968
WI00344,https://geoconnex.us/iow/demo/WI00344,,,,,44.48279,-89.97306,7070003000320,40.79113,Hemlock Creek,3/18/12 0:00,3/1/22 1:29,0,,1,2a2ae89b-26dc-4e87-a533-518e055b5e67,Hemlock Creek,,250,0.00729342,1,250,1,1,7.07E+12,0,1721,-89.97306115,44.48279357
WI00781,https://geoconnex.us/iow/demo/WI00781,,,,,44.5161,-89.586,7070003003372,99.00587,Wisconsin River,3/18/12 0:00,3/1/22 1:29,0,,1,6a165864-26b8-47e8-9986-a3027e1a60cb,Wisconsin River,,250,71.7366,1,250,1,1,7.07E+12,0,1722,-89.58664409,44.51611466
IA01930,https://geoconnex.us/iow/demo/IA01930,,,,,42.5305,-92.0278,7080102000159,55.74497,Wapsipinicon River,3/18/12 0:00,3/1/22 1:29,0,,1,a99314cd-b781-402c-9c25-6659fb4c66ec,Wapsipinicon River,,250,3.62356,1,250,1,1,7.0801E+12,0,1723,-92.02778131,42.53051964
IA01272,https://geoconnex.us/iow/demo/IA01272,,,,,43.0663,-92.6802,7080201001853,86.5957,Cedar River,3/18/12 0:00,3/1/22 1:29,0,,1,309c0e6f-526c-41f8-aa3d-9ec60d65f45a,Cedar River,,250,19.6587,1,250,1,1,7.0802E+12,0,1724,-92.68031599,43.06620271
IA01967,https://geoconnex.us/iow/demo/IA01967,,,,,43.2636,-93.4217,7080203000028,80.43653,Winnebago River,3/18/12 0:00,3/1/22 1:29,0,,1,f3c2539f-44ca-47b4-b846-8d0863c86801,Winnebago River,,250,20.1805,1,250,1,1,7.0802E+12,0,1725,-93.42167086,43.2637303
MN00684,https://geoconnex.us/iow/demo/MN00684,,,,,43.52936,-93.49466,7080203001487,97.45255,Lime Creek,7/30/20 13:15,3/1/22 1:29,0,,1,55f0de7b-4332-4cf7-a2a2-78f25ca3e66d,Lime Creek,,250,4.05694,1,250,1,1,7.0802E+12,0,1726,-93.49463623,43.52933997
IA01304,https://geoconnex.us/iow/demo/IA01304,,,,,42.5186,-93.2591,7080207000748,0.9602404,Iowa River,3/18/12 0:00,3/1/22 1:29,0,,1,d8223c92-681f-4f50-a4c7-f5f1b121089c,Iowa River,,250,7.70017,1,250,1,1,7.08021E+12,0,1727,-93.25909221,42.51865066
WI01062,https://geoconnex.us/iow/demo/WI01062,,,,,43.44616,-88.63107,7090001000208,86.29053,Rock River,3/18/12 0:00,3/1/22 1:29,0,,1,611534bc-d3a1-4e4e-96be-71af86a12f3a,Rock River,,250,0.0057811,1,250,1,1,7.09E+12,67.16003,1728,-88.63106155,43.4461608
WI00141,https://geoconnex.us/iow/demo/WI00141,,,,,43.19189,-88.72565,7090001000145,85.23361,Rock River,3/18/12 0:00,3/1/22 1:29,0,,1,2dcbd713-8dc8-4677-8ba8-5ed846a86fec,Rock River,,250,17.2181,1,250,1,1,7.09E+12,0,1729,-88.72580333,43.19191255
WI00790,https://geoconnex.us/iow/demo/WI00790,,,,,42.685,-89.0265,7090002004712,23.77446,Rock River,3/18/12 0:00,3/1/22 1:29,0,,1,20ef40c4-65b2-4ca0-a700-8f7829fbb854,Rock River,,250,19.2042,1,250,1,1,7.09E+12,22.79823,1730,-89.02635706,42.685071
WI00213,https://geoconnex.us/iow/demo/WI00213,,,,,42.82919,-88.72522,7090002005943,0,Whitewater Creek,3/18/12 0:00,3/1/22 1:29,0,,1,c319d015-257d-46be-9b47-65a9c20b9d57,Whitewater Creek,,250,0.020062,1,250,1,1,7.09E+12,0,1731,-88.72521908,42.82918767
WI00252,https://geoconnex.us/iow/demo/WI00252,,,,,42.97281,-89.03217,7090002005674,0.03922137,Koshkonong Creek,3/18/12 0:00,3/1/22 1:29,0,,1,306702ef-ce4c-4d67-b998-90bb12cb6fa9,Koshkonong Creek,,250,0.0797486,1,250,1,1,7.09E+12,0,1732,-89.03217067,42.97281019
WI00184,https://geoconnex.us/iow/demo/WI00184,,,,,42.84366,-89.17278,7090002006375,0.006119454,Yahara River,3/18/12 0:00,3/1/22 1:29,0,,1,4380298e-8536-4570-b371-b79b21fc1665,Yahara River,,250,0.695537,1,250,1,1,7.09E+12,0,1733,-89.17277852,42.84365555
WI01057,https://geoconnex.us/iow/demo/WI01057,,,,,43.00872,-89.30521,7090002007072,98.61868,Yahara River,3/18/12 0:00,3/1/22 1:29,0,,1,cfebf0fe-38f6-4cf2-ac0b-965d33bf12f5,Yahara River,,250,0.790369,1,250,1,1,7.09E+12,0,1734,-89.30521198,43.00871501
WI00071,https://geoconnex.us/iow/demo/WI00071,,,,,42.75721,-89.95753,7090003002172,8.97625,Yellowstone River,3/19/12 0:00,3/1/22 1:29,0,,1,9e880fbd-4048-47f5-afca-91607553d890,Yellowstone River,,250,3.32626,1,250,1,1,7.09E+12,0,1735,-89.95752637,42.75718347
MN00119,https://geoconnex.us/iow/demo/MN00119,,,,,44.0802,-95.68174,7100001000078,98.3545,Des Moines River,3/19/12 0:00,3/1/22 1:29,0,,1,7f22d9c9-babe-48c0-964d-43d45be71306,Des Moines River,,250,12.0694,1,250,1,1,7.1E+12,0,1736,-95.6818424,44.0801744
IA00849,https://geoconnex.us/iow/demo/IA00849,,,,,43.2265,-94.7015,7100002000035,49.95225,Jack Creek,3/19/12 0:00,3/1/22 1:29,0,,1,2c5d4b88-b528-4a02-9d7a-e8b2c8864f89,Jack Creek,,250,181.013,1,250,1,1,7.1E+12,0,1737,-94.70253803,43.227412
IA00571,https://geoconnex.us/iow/demo/IA00571,,,,,43.2099,-94.1639,7100003000683,0.3492911,,3/19/12 0:00,3/1/22 1:29,0,,1,3587155a-0309-44f0-93a7-d281f30e51da,,,250,8.34275,1,250,1,1,7.1E+12,0,1738,-94.16383243,43.20987637
IA02215,https://geoconnex.us/iow/demo/IA02215,,,,,43.0373,-94.1965,7100003000160,20.93237,Purcell Creek,3/19/12 0:00,3/1/22 1:29,0,,1,760b5bf6-30a4-408f-bf49-26e669b5e157,Purcell Creek,,250,26.3467,1,250,1,1,7.1E+12,0,1739,-94.1967113,43.03737793
IA00018,https://geoconnex.us/iow/demo/IA00018,,,,,41.75544,-93.69893,7100004000758,0,BIG CREEK; SAYLORVILLE LAKE,,,,,0,,BIG CREEK; SAYLORVILLE LAKE,,0,0,0,0,0,0,7.1E+12,0,1740,-93.698926,41.75544362
IA02672,https://geoconnex.us/iow/demo/IA02672,,,,,42.62,-94.85,7100006000221,55.33152,Little Cedar Creek,3/19/12 0:00,3/1/22 1:30,0,,1,21e2c095-e738-4df3-a048-de73651202ca,Little Cedar Creek,,250,21.8498,1,250,1,1,7.10001E+12,0,1741,-94.84983604,42.6200794
IA03524,https://geoconnex.us/iow/demo/IA03524,,,,,42.2999,-95.0062,7100006002648,98.60107,Wall Lake Outlet,3/19/12 0:00,3/1/22 1:29,0,,1,8adad737-060d-468e-bf62-12eacdfe94ab,Wall Lake Outlet,,250,1.11978,1,250,1,1,7.10001E+12,61.81439,1742,-95.00619811,42.29990731
IA01932,https://geoconnex.us/iow/demo/IA01932,,,,,41.5907,-94.2027,7100007000039,54.59769,Middle Raccoon River,3/19/12 0:00,3/1/22 1:29,0,,1,542ff8f9-d5fe-4d55-ba5c-aab8f0629161,Middle Raccoon River,,250,14.8096,1,250,1,1,7.10001E+12,0,1743,-94.20283293,41.59070405
IA02714,https://geoconnex.us/iow/demo/IA02714,,,,,41.8174,-94.5534,7100007000105,61.65825,Willow Creek,3/19/12 0:00,3/1/22 1:29,0,,1,8505926b-8dbc-4930-9ba3-64c8eb4aa60b,Willow Creek,,250,161.778,1,250,1,1,7.10001E+12,0,1744,-94.55224063,41.81805307
IA03170,https://geoconnex.us/iow/demo/IA03170,,,,,41.8718,-94.6677,7100007000139,24.05775,Middle Raccoon River,3/19/12 0:00,3/1/22 1:30,0,,1,e48caea4-82a2-4ae9-bbbd-9056474595e7,Middle Raccoon River,,250,93.0459,1,250,1,1,7.10001E+12,0,1745,-94.66849023,41.8720028
IA00287,https://geoconnex.us/iow/demo/IA00287,,,,,41.6597,-94.10059,7100007002154,4.1602,,3/19/12 0:00,3/1/22 1:30,0,,1,5d60c5c1-abe9-4a35-a43f-e91cf3942ec8,,,250,0.530727,1,250,1,1,7.10001E+12,0,1746,-94.10059159,41.65969965
IA00415,https://geoconnex.us/iow/demo/IA00415,,,,,41.6957,-94.3827,7100007000092,96.92175,Middle Raccoon River,3/19/12 0:00,3/1/22 1:30,0,,1,94d1887f-2ae1-4ac3-9e67-2f1630ffe279,Middle Raccoon River,,250,129.523,1,250,1,1,7.10001E+12,0,1747,-94.38159528,41.69542731
IL50412,https://geoconnex.us/iow/demo/IL50412,,,,,39.97201,-91.43107,7110001012720,100,,3/19/12 0:00,3/1/22 1:30,0,,1,cf357b4f-edaa-47d0-9c3e-615a29fe7382,,,250,95.1823,1,250,1,1,7.11E+12,0,1748,-91.4313111,39.97263867
MO11392,https://geoconnex.us/iow/demo/MO11392,,,,,39.15165,-90.80226,7110004006190,41.84166,,3/19/12 0:00,3/1/22 1:30,0,,1,ae06cabf-e136-4aa7-a353-aa9c36b21d11,,,250,41.4103,1,250,1,1,7.11E+12,0,1749,-90.80192672,39.15152329
MO10300,https://geoconnex.us/iow/demo/MO10300,,,,,39.37905,-90.90108,7110004002721,0,MISSISSIPPI RIVER,,,,,0,,MISSISSIPPI RIVER,,0,0,0,0,0,0,7.11E+12,0,1750,-90.901085,39.379047
MO11463,https://geoconnex.us/iow/demo/MO11463,,,,,39.06332,-91.41354,7110008001056,81.36913,Elkhorn Creek,7/31/13 15:16,3/1/22 1:30,0,,1,dc0d718a-1621-4817-b73a-52e2c750a52d,Elkhorn Creek,,250,171.757,1,250,1,1,7.11001E+12,0,1751,-91.4138055,39.06213887
MO10545,https://geoconnex.us/iow/demo/MO10545,,,,,38.80179,-90.7652,7110009000083,89.75253,Peruque Creek,3/19/12 0:00,3/1/22 1:30,0,,1,3de0c086-5611-4972-9e1a-38938d7fda24,Peruque Creek,,250,110.759,1,250,1,1,7.11001E+12,0,1752,-90.76567568,38.8024709
IL01002,https://geoconnex.us/iow/demo/IL01002,,,,,41.59491,-87.74134,7120003000063,58.8255,Midlothian Creek,3/19/12 0:00,3/1/22 1:29,0,,1,dfd54ed3-ff78-474c-8f20-d5d947e005d9,Midlothian Creek,,250,115.296,1,250,1,1,7.12E+12,0,1753,-87.74226611,41.5952568
IL01228,https://geoconnex.us/iow/demo/IL01228,,,,,42.10606,-87.81067,7120003000148,0,WEST FORK NORTH BRANCH CHICAGO RIVER,,,,,0,,WEST FORK NORTH BRANCH CHICAGO RIVER,,0,0,0,0,0,0,7.12E+12,0,1754,-87.81067,42.10606
WI01051,https://geoconnex.us/iow/demo/WI01051,,,,,42.73556,-88.22593,7120006000030,72.46961,Fox River,3/19/12 0:00,3/1/22 1:29,0,,1,71e2abf5-8615-4c38-9d89-bd676b2ec270,Fox River,,250,0.000335585,1,250,1,1,7.12001E+12,0,1755,-88.2259256,42.7355587
WI01104,https://geoconnex.us/iow/demo/WI01104,,,,,42.92348,-88.28423,7120006000205,0.4520572,Pebble Brook,3/21/13 15:13,3/1/22 1:29,0,,1,f753bc5c-8c47-484e-81f8-6e9eba80c855,Pebble Brook,,250,0.0063869,1,250,1,1,7.12001E+12,0,1756,-88.28423466,42.92347887
IL50088,https://geoconnex.us/iow/demo/IL50088,,,,,41.64343,-88.44311,7120007000022,18.87324,Fox River,4/7/14 6:39,3/1/22 1:29,0,,1,a4659334-5861-4aa0-a00a-8b6c4486af49,Fox River,,250,15.6411,1,250,1,1,7.12001E+12,0,1757,-88.44311908,41.64332522
IL00913,https://geoconnex.us/iow/demo/IL00913,,,,,41.91409,-88.31399,7120007000898,52.78456,Fox River,4/7/14 6:39,3/1/22 1:29,0,,1,2d60152f-6e96-4654-b618-f708af70fee3,Fox River,,250,3.20239,1,250,1,1,7.12001E+12,0,1758,-88.31396471,41.91410021
IL00458,https://geoconnex.us/iow/demo/IL00458,,,,,41.60511,-88.67901,7120007991829,1.041418,Somonauk Creek,3/19/12 0:00,3/1/22 1:30,0,,1,b1b53a16-a1a2-4daa-aaf9-6b20b3adb8f9,Somonauk Creek,,250,75.5274,1,250,1,1,7.12001E+12,0,1759,-88.67846873,41.60541589
IL01202,https://geoconnex.us/iow/demo/IL01202,,,,,41.73792,-88.85644,7120007991822,100,,3/19/12 0:00,3/1/22 1:30,0,,1,842e2a08-b1b6-438e-9e78-6915c466eff1,,,250,106.969,1,250,1,1,7.12001E+12,0,1760,-88.85551737,41.7377196
IL00301,https://geoconnex.us/iow/demo/IL00301,,,,,40.82711,-89.68458,7130003000939,31.65939,,3/19/12 0:00,3/1/22 1:30,0,,1,ad701010-1e42-4215-9d5d-975b2ce546b2,,,250,6.01759,1,250,1,1,7.13E+12,0,1761,-89.6845266,40.82710364
IL50641,https://geoconnex.us/iow/demo/IL50641,,,,,40.435,-89.9338,7130003000036,0,TRIB ILLINOIS RIVER,,,,,0,,TRIB ILLINOIS RIVER,,0,0,0,0,0,0,7.13E+12,0,1762,-89.9338,40.435
IL50643,https://geoconnex.us/iow/demo/IL50643,,,,,40.40285,-90.32283,7130005000336,47.00965,Spoon River,3/19/12 0:00,3/1/22 1:30,0,,1,f6bacac0-70a7-4849-88ee-5b42dbe89842,Spoon River,,250,29.0523,1,250,1,1,7.13001E+12,0,1763,-90.32282761,40.40265127
IL00749,https://geoconnex.us/iow/demo/IL00749,,,,,39.76089,-89.59756,7130007003344,13.46699,Sugar Creek,3/19/12 0:00,3/1/22 1:30,0,,1,2998c6eb-4d78-433d-b285-e37e3055b13f,Sugar Creek,,250,235.19,1,250,1,1,7.13001E+12,0,1764,-89.59782247,39.75927845
IL50467,https://geoconnex.us/iow/demo/IL50467,,,,,39.47847,-89.25916,7130007003389,75.97928,South Fork Sangamon River,3/19/12 0:00,3/1/22 1:30,0,,1,af73ded4-375e-4c13-9616-d154afdefec9,South Fork Sangamon River,,250,19.7339,1,250,1,1,7.13001E+12,0,1765,-89.25933691,39.47847872
MO30111,https://geoconnex.us/iow/demo/MO30111,,,,,37.95258,-90.92757,7140104004213,0,FOURCHE A RENAULT,,,,,0,,FOURCHE A RENAULT,,0,0,0,0,0,0,7.1401E+12,0,1766,-90.92757438,37.95258423
IL00567,https://geoconnex.us/iow/demo/IL00567,,,,,37.99849,-89.66439,7140105001336,64.01925,,3/3/12 0:00,3/1/22 1:30,0,,1,7bfd8cc2-a4c0-4efc-ae1b-f6d48debfc23,,,250,104.614,1,250,1,1,7.14011E+12,0,1767,-89.66385417,37.99788161
IL00138,https://geoconnex.us/iow/demo/IL00138,,,,,38.34482,-89.36405,7140202000555,91.88931,,3/19/12 0:00,3/1/22 1:30,0,,1,f255144a-6055-4f44-b559-297c48285ca4,,,250,87.9761,1,250,1,1,7.14011E+12,0,1768,-89.36483617,38.34488328
IL00117,https://geoconnex.us/iow/demo/IL00117,,,,,38.03733,-88.96168,7140106001869,96.78047,,3/3/12 0:00,3/1/22 1:30,0,,1,ee665ade-b022-4d39-b038-a68b712b86a3,,,250,3.4225,1,250,1,1,7.14011E+12,0,1769,-88.96164789,38.03732953
IL50512,https://geoconnex.us/iow/demo/IL50512,,,,,38.60721,-89.49841,7140203000046,0,NONE,,,,,0,,NONE,,0,0,0,0,0,0,7.1402E+12,0,1770,-89.49841,38.60721
IL50583,https://geoconnex.us/iow/demo/IL50583,,,,,39.03301,-89.38364,7140203000087,0.1296052,East Fork Shoal Creek,3/19/12 0:00,3/1/22 1:29,0,,1,74c2f628-ac23-43fd-9447-c2e1e4a3957d,East Fork Shoal Creek,,250,6.9395,1,250,1,1,7.1402E+12,0,1771,-89.38358945,39.03298166
MN00801,https://geoconnex.us/iow/demo/MN00801,,,,,47.33774,-93.0619,7010103003314,76.98531,Hay Creek,3/4/12 0:00,3/1/22 1:29,0,,1,5f169b5d-5408-4940-adf3-20c683a4677a,Hay Creek,,250,107.892,1,250,1,1,7.0101E+12,0,1772,-93.06286193,47.33782039
MN00658,https://geoconnex.us/iow/demo/MN00658,,,,,47.28878,-93.23222,7010103000078,36.6925,Swan River,3/4/12 0:00,3/1/22 1:29,0,,1,c4465859-4124-4d52-b347-34f0bc1b8951,Swan River,,250,12.6888,1,250,1,1,7.0101E+12,0,1773,-93.23233334,47.2887718
MN00602,https://geoconnex.us/iow/demo/MN00602,,,,,47.2318,-93.5315,7010103007505,1.430905,Mississippi River,3/4/12 0:00,3/1/22 1:29,0,,1,77e4f0dc-c02d-4be0-bc6d-c6b39961b1e8,Mississippi River,,250,21.6144,1,250,1,1,7.0101E+12,0,1774,-93.53144082,47.23167443
MN00506,https://geoconnex.us/iow/demo/MN00506,,,,,45.5477,-94.1472,7010203002160,0.09199289,Mississippi River,4/2/12 0:00,3/1/22 1:29,0,,1,2223c052-2485-4266-a10e-71191ad86561,Mississippi River,,250,6.91921,1,250,1,1,7.0102E+12,0,1775,-94.14726214,45.54769908
MN00853,https://geoconnex.us/iow/demo/MN00853,,,,,44.60973,-96.16543,7020004001777,7.193872,,3/18/12 0:00,3/1/22 1:29,0,,1,746605fb-cd47-47b8-b62b-212d3b2249e6,,,250,11.1135,1,250,1,1,7.02E+12,0,1776,-96.16551682,44.60969491
